date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Beatrice,Willa
15-24-11,0,0,62,58,0,52,56,0,55,0,0,0,0,0,46,0
15-24-21,0,46,63,57,0,52,55,31,56,0,0,0,0,0,0,0
15-24-31,0,40,61,59,0,52,52,31,54,42,0,0,0,0,43,0
15-24-41,0,0,63,58,0,50,51,0,55,45,0,0,0,0,46,0
15-24-51,0,50,62,55,31,51,54,0,54,44,0,0,0,0,46,0
15-25-01,0,47,64,58,0,52,51,0,55,44,0,0,0,0,44,0
15-25-11,0,51,63,57,0,54,53,0,54,0,0,0,0,0,49,0
15-25-21,0,49,63,58,0,55,54,31,55,45,0,0,0,0,0,0
15-25-31,0,46,63,59,0,52,54,0,55,49,0,0,0,0,47,0
15-25-41,0,50,62,58,0,52,56,0,55,0,0,0,0,0,46,0
15-25-51,0,50,62,59,0,56,53,0,55,42,0,0,0,0,47,0
15-26-01,0,40,0,57,0,51,54,0,56,47,0,0,0,0,48,0
15-26-11,0,49,64,59,0,51,54,31,56,44,0,0,0,0,46,0
15-26-21,0,0,63,58,0,51,54,0,0,46,0,0,0,0,48,0
15-26-31,0,49,63,58,0,49,53,0,53,40,0,0,0,0,49,0
15-26-41,0,0,64,57,0,51,57,33,55,0,0,0,0,0,48,0
15-26-51,0,51,62,59,0,49,52,0,57,39,0,0,0,0,47,0
15-27-01,0,49,63,59,0,51,52,0,56,0,0,0,0,0,47,0
15-27-11,0,50,63,59,0,51,54,0,55,45,0,0,0,0,47,0
15-27-21,34,0,62,58,0,0,53,33,0,0,0,0,0,0,47,0
15-27-31,0,50,60,60,0,51,54,33,56,0,0,0,0,0,47,0
15-27-41,0,49,62,57,0,49,52,0,56,44,0,0,0,0,47,0
15-27-51,0,0,66,58,0,0,53,0,56,0,0,0,0,0,0,0
15-28-01,31,50,64,58,0,51,54,0,55,44,0,0,0,0,0,0
15-28-11,0,0,61,58,0,50,54,0,56,44,0,0,0,0,47,0
15-28-21,0,49,63,58,0,51,54,0,55,45,0,0,0,0,47,0
15-28-31,0,50,63,58,0,51,51,0,55,0,0,0,0,0,47,0
15-28-41,0,50,63,58,0,51,0,0,55,44,0,0,0,0,47,0
15-28-51,0,0,63,58,0,0,52,0,0,45,0,0,0,0,47,0
15-29-01,0,54,63,55,0,52,54,0,56,0,0,0,0,0,0,0
15-29-11,0,50,62,58,31,51,54,0,55,0,0,0,0,0,47,0
15-29-21,0,0,62,58,0,50,0,0,56,44,0,0,0,0,0,0
15-29-31,0,50,62,58,0,50,51,0,55,0,0,0,0,0,0,0
15-29-41,0,0,62,58,0,50,50,0,58,0,0,0,0,0,47,0
15-29-51,0,49,62,58,0,51,57,0,54,45,0,0,0,0,47,0
15-30-01,0,50,61,55,0,50,54,0,55,44,0,0,0,0,47,0
15-30-11,0,0,62,58,0,51,54,0,55,45,0,0,0,0,0,0
15-30-21,0,50,63,58,0,50,0,0,56,44,0,0,0,0,47,0
15-30-31,0,0,62,60,0,51,54,0,55,43,0,0,0,0,47,0
15-30-41,0,50,65,59,0,52,54,0,56,45,0,0,0,0,47,0
15-30-51,0,50,62,58,0,52,54,0,56,0,0,0,0,0,47,0
15-31-01,0,50,63,58,0,49,54,0,55,0,0,0,0,0,47,0
15-31-11,0,50,63,58,31,51,54,0,56,0,0,0,0,0,47,0
15-31-21,0,50,64,56,0,0,56,0,55,0,0,0,0,0,47,0
15-31-31,0,51,63,59,0,51,0,0,56,0,0,0,0,0,47,0
15-31-41,0,45,63,58,0,51,54,0,56,0,0,0,0,0,47,0
15-31-51,0,51,63,57,0,51,54,31,54,44,0,0,0,0,48,0
15-32-01,0,50,63,60,0,52,54,0,56,43,0,0,0,0,0,0
15-32-11,0,50,63,58,0,0,53,34,56,0,0,0,0,0,47,0
15-32-21,0,49,63,59,0,0,52,0,56,0,0,0,0,0,49,0
15-32-31,31,49,63,59,0,0,53,0,54,46,0,0,0,0,48,0
15-32-41,0,49,63,58,0,52,52,0,56,48,0,0,0,0,0,0
15-32-51,0,49,61,58,0,51,50,0,56,0,0,0,0,0,47,0
15-33-01,0,49,61,59,0,50,53,0,56,47,0,0,0,0,48,0
15-33-11,0,46,63,58,0,50,54,31,0,45,0,0,0,0,50,0
15-33-21,0,49,63,58,0,50,0,0,57,50,0,0,0,0,50,0
15-33-31,0,49,63,58,31,52,54,31,56,49,0,0,0,0,51,0
15-33-41,0,0,61,58,0,52,54,0,56,49,0,0,0,0,0,0
15-33-51,0,45,63,57,0,52,54,0,57,0,0,0,0,0,0,0
15-34-01,0,50,62,58,0,51,53,0,56,50,0,0,0,0,49,0
15-34-11,0,45,63,58,0,0,54,0,0,49,0,0,0,0,50,0
15-34-21,0,0,62,58,0,52,53,31,54,0,0,0,0,0,50,0
15-34-31,0,49,62,58,0,52,52,31,55,49,0,0,0,0,50,0
15-34-41,0,49,63,58,0,51,51,0,0,50,0,0,0,0,0,0
15-34-51,0,49,63,58,0,47,0,0,56,45,0,0,0,0,0,0
15-35-01,0,0,62,59,0,51,53,0,56,49,0,0,0,0,0,0
15-35-11,0,0,62,59,0,52,0,31,55,45,0,0,0,0,50,0
15-35-21,0,0,61,56,31,51,49,0,56,45,0,0,0,0,0,0
15-35-31,0,49,62,59,0,52,53,0,56,49,0,0,0,0,47,0
15-35-41,0,46,63,56,31,52,50,31,0,45,0,0,0,0,51,0
15-35-51,0,0,63,58,0,52,53,0,56,49,0,0,0,0,51,0
15-36-01,0,47,61,59,0,0,54,31,55,49,0,0,0,0,50,0
15-36-11,0,50,64,58,0,52,55,0,0,49,0,0,0,0,51,0
15-36-21,0,0,62,59,0,52,56,0,55,0,0,0,0,0,51,0
15-36-31,0,49,61,58,0,0,54,0,55,0,0,0,0,0,51,0
15-36-41,0,47,63,58,0,52,54,0,54,50,0,0,0,0,50,0
15-36-51,0,0,63,58,0,0,52,0,55,45,0,0,0,0,50,0
15-37-01,0,0,63,58,0,53,53,31,51,0,0,0,0,0,0,0
15-37-11,0,49,62,57,0,52,54,31,0,49,0,0,0,0,52,0
15-37-21,0,0,63,56,0,52,54,35,0,49,0,0,0,0,51,0
15-37-31,0,41,63,58,0,52,54,31,56,0,0,0,0,0,51,0
15-37-41,0,0,62,60,0,51,54,0,55,50,0,0,0,0,51,0
15-37-51,0,49,62,58,0,51,54,0,55,50,0,0,0,0,50,0
15-38-01,0,49,63,55,0,0,54,31,0,49,0,0,0,0,50,0
15-38-11,0,51,62,56,0,54,54,0,56,0,0,0,0,0,51,0
15-38-21,0,49,63,0,0,52,0,31,57,50,0,0,0,0,50,0
15-38-31,0,49,61,58,0,50,53,0,56,49,0,0,0,0,50,0
15-38-41,0,49,63,58,0,0,52,0,55,49,0,0,0,0,50,0
15-38-51,0,49,63,58,0,56,54,0,54,0,0,0,0,0,50,0
15-39-01,0,0,62,59,31,52,51,0,57,51,0,0,0,0,51,0
15-39-11,0,50,61,58,0,53,56,0,56,0,0,0,0,0,50,0
15-39-21,0,42,64,58,0,0,54,0,56,0,0,0,0,0,0,0
15-39-31,0,49,61,58,0,53,54,0,56,0,0,0,0,0,50,0
15-39-41,0,0,62,58,0,51,54,0,0,0,0,0,0,0,50,0
15-39-51,0,49,62,58,31,52,54,0,55,49,0,0,0,0,49,0
15-40-01,0,0,62,58,0,52,52,31,55,0,0,0,0,0,48,0
15-40-11,0,45,60,58,0,53,53,31,55,50,0,0,0,0,49,0
15-40-21,0,0,62,56,31,52,54,0,56,48,0,0,0,0,50,0
15-40-31,0,50,63,58,31,51,54,31,56,50,0,0,0,0,49,0
15-40-41,0,0,62,57,0,53,54,0,55,49,0,0,0,0,0,0
15-40-51,0,49,63,58,0,0,55,31,55,49,0,0,0,0,49,0
15-41-01,0,50,61,58,0,53,51,0,56,0,0,0,0,0,49,0
15-41-11,31,48,62,58,0,50,55,0,56,47,0,0,0,0,0,0
15-41-21,0,47,63,58,0,0,57,32,56,46,0,0,0,0,49,0
15-41-31,0,0,62,58,0,52,55,0,56,42,0,0,0,0,45,0
15-41-41,0,0,63,60,31,52,55,0,55,42,0,0,0,0,0,0
15-41-51,0,50,62,57,0,52,55,0,0,42,0,0,0,0,47,0
15-42-01,31,49,63,60,0,50,0,0,56,42,0,0,0,0,49,0
15-42-11,0,0,63,55,0,52,56,31,52,0,0,0,0,0,49,0
15-42-21,0,53,62,58,0,0,53,0,55,0,0,0,0,0,49,0
15-42-31,0,48,60,58,0,51,55,0,57,44,0,0,0,0,50,0
15-42-41,0,0,59,58,0,50,54,0,56,41,0,0,0,0,48,0
15-42-51,0,50,63,57,0,52,54,35,56,43,0,0,0,0,50,0
15-43-01,0,50,62,58,0,52,53,0,56,0,0,0,0,0,45,0
15-43-11,0,51,63,58,0,0,58,31,56,0,0,0,0,0,49,0
15-43-21,0,50,62,58,0,50,55,0,57,46,0,0,0,0,47,0
15-43-31,0,47,63,57,0,0,54,0,54,44,0,0,0,0,0,0
15-43-41,0,49,63,58,0,0,52,0,55,43,0,0,0,0,50,0
15-43-51,0,0,64,57,0,0,55,0,56,44,0,0,0,0,49,0
15-44-01,0,49,63,59,0,52,53,0,55,0,0,0,0,0,49,0
15-44-11,0,49,61,57,0,52,0,0,56,42,0,0,0,0,49,0
15-44-21,0,49,63,57,31,50,56,0,55,0,0,0,0,0,48,0
15-44-31,0,50,62,56,0,52,54,0,57,0,0,0,0,0,0,0
15-44-41,0,44,63,58,0,52,51,0,54,0,0,0,0,0,47,0
15-44-51,0,49,62,53,0,50,57,0,55,0,0,0,0,0,49,0
15-45-01,0,0,62,55,31,51,55,0,56,43,0,0,0,0,48,0
15-45-11,0,50,61,59,31,49,55,0,56,47,0,0,0,0,48,0
15-45-21,0,49,62,58,0,52,55,0,56,0,0,0,0,0,48,0
15-45-31,0,0,63,58,31,52,54,0,56,43,0,0,0,0,0,0
15-45-41,0,49,64,57,31,52,55,31,57,0,0,0,0,0,47,0
15-45-51,0,0,61,58,0,52,56,0,57,43,0,0,0,0,48,0
15-46-01,0,45,64,58,31,52,55,0,57,0,0,0,0,0,48,0
15-46-11,31,50,63,59,31,52,54,0,54,0,0,0,0,0,49,0
15-46-21,0,48,64,56,0,0,52,31,55,42,0,0,0,0,0,0
15-46-31,0,42,63,57,0,52,55,0,56,42,0,0,0,0,0,0
15-46-41,0,0,62,58,0,52,55,31,56,43,0,0,0,0,48,0
15-46-51,0,49,0,57,31,43,55,0,56,42,0,0,0,0,50,0
15-47-01,0,49,63,58,0,51,56,0,56,0,0,0,0,0,45,0
15-47-11,0,49,63,59,0,0,54,0,55,0,0,0,0,0,48,0
15-47-21,0,0,62,58,0,47,54,0,56,0,0,0,0,0,0,0
15-47-31,0,0,63,58,0,0,55,31,56,44,0,0,0,0,47,0
15-47-41,0,49,63,58,0,52,55,31,56,47,0,0,0,0,48,0
15-47-51,0,0,61,59,0,0,53,0,56,43,0,0,0,0,0,0
15-48-01,0,49,59,54,31,0,55,0,55,0,0,0,0,0,48,0
15-48-11,0,0,62,58,0,52,57,0,56,42,0,0,0,0,48,0
15-48-21,0,49,63,55,0,52,54,0,56,42,0,0,0,0,47,0
15-48-31,31,47,62,57,0,52,56,0,55,43,0,0,0,0,48,0
15-48-41,0,49,60,58,0,52,52,0,55,42,0,0,0,0,48,0
15-48-51,0,49,62,58,0,52,0,0,56,43,0,0,0,0,48,0
15-49-01,0,49,63,58,0,52,56,32,54,43,0,0,0,0,52,0
15-49-11,0,41,63,58,0,48,54,0,55,43,0,0,0,0,48,0
15-49-21,0,44,62,58,0,51,55,0,56,0,0,0,0,0,0,0
15-49-31,0,0,63,59,0,51,55,0,56,42,0,0,0,0,48,0
15-49-41,0,49,64,58,0,53,54,31,56,0,0,0,0,0,48,0
15-49-51,0,50,62,56,0,0,55,0,56,40,0,0,0,0,49,0
15-50-01,33,49,61,58,0,52,53,0,56,0,0,0,0,0,48,0
15-50-11,0,48,63,57,0,0,54,31,56,0,0,0,0,0,46,0
15-50-21,0,49,62,59,31,52,55,0,56,42,0,0,0,0,48,0
15-50-31,33,49,63,58,31,52,53,0,56,42,0,0,0,0,48,0
15-50-41,0,45,62,59,0,52,0,0,56,42,0,0,0,0,47,0
15-50-51,31,49,63,58,31,53,55,0,56,43,0,0,0,0,48,0
15-51-01,0,49,62,57,0,0,55,0,56,0,0,0,0,0,48,0
15-51-11,31,49,60,58,31,51,53,0,0,0,0,0,0,0,48,0
15-51-21,0,49,61,58,0,52,55,0,57,0,0,0,0,0,48,0
15-51-31,31,50,62,58,0,0,0,0,0,43,0,0,0,0,47,0
15-51-41,0,45,61,58,0,51,55,0,55,44,0,0,0,0,48,0
15-51-51,0,0,62,56,0,53,54,0,0,42,0,0,0,0,48,0
15-52-01,0,0,62,57,31,52,56,0,0,0,0,0,0,0,48,0
15-52-11,0,49,63,58,0,52,54,0,55,42,0,0,0,0,0,0
15-52-21,0,45,63,58,0,52,55,0,56,43,0,0,0,0,48,0
15-52-31,0,49,62,58,0,52,54,0,56,42,0,0,0,0,49,0
15-52-41,0,47,63,60,0,49,52,0,0,45,0,0,0,0,46,0
15-52-51,0,0,62,59,0,0,55,0,0,41,0,0,0,0,48,0
15-53-01,0,49,61,0,31,52,54,0,56,47,0,0,0,0,47,0
15-53-11,0,0,61,59,0,52,55,33,56,0,0,0,0,0,50,0
15-53-21,0,48,63,58,0,52,55,0,57,43,0,0,0,0,48,0
15-53-31,0,49,63,58,0,52,55,0,56,0,0,0,0,0,0,0
15-53-41,0,49,0,57,31,52,54,0,56,0,0,0,0,0,48,0
15-53-51,0,49,63,58,0,52,56,0,58,0,0,0,0,0,48,0
15-54-01,0,47,64,58,0,51,55,0,56,46,0,0,0,0,48,0
15-54-11,0,49,61,58,0,52,54,0,56,46,0,0,0,0,48,0
15-54-21,0,49,64,59,0,52,55,0,55,42,0,0,0,0,48,0
15-54-31,0,40,61,58,0,51,55,31,56,45,0,0,0,0,48,0
15-54-41,0,49,63,58,0,53,52,0,57,42,0,0,0,0,48,0
15-54-51,0,49,62,55,0,0,55,0,56,45,0,0,0,0,48,0
15-55-01,0,49,62,55,0,0,57,0,58,0,0,0,0,0,0,0
15-55-11,0,49,62,58,0,54,54,0,55,0,0,0,0,0,48,0
15-55-21,0,49,62,57,0,49,54,0,56,0,0,0,0,0,49,0
15-55-31,0,0,63,58,0,53,55,0,55,0,0,0,0,0,48,0
15-55-41,0,49,61,58,0,52,50,0,56,42,0,0,0,0,48,0
15-55-51,0,49,62,58,0,52,54,0,56,44,0,0,0,0,48,0
15-56-01,0,0,63,58,0,52,53,0,54,0,0,0,0,0,46,0
15-56-11,0,49,62,58,0,52,55,0,56,0,0,0,0,0,48,0
15-56-21,0,49,62,51,0,49,55,0,56,42,0,0,0,0,48,0
15-56-31,31,50,61,57,0,0,55,0,56,43,0,0,0,0,48,0
15-56-41,0,49,62,58,0,0,55,0,56,0,0,0,0,0,47,0
15-56-51,37,47,61,58,0,52,58,0,55,46,0,0,0,0,46,0
15-57-01,0,49,62,57,0,49,55,0,54,40,0,0,0,0,48,0
15-57-11,0,0,62,58,0,52,52,31,57,45,0,0,0,0,0,0
15-57-21,31,45,60,59,0,53,55,0,55,43,0,0,0,0,0,0
15-57-31,0,49,61,0,0,0,50,31,56,43,0,0,0,0,48,0
15-57-41,0,0,61,59,0,0,55,0,56,42,0,0,0,0,46,0
15-57-51,31,47,62,58,0,52,55,0,56,0,0,0,0,0,46,0
15-58-01,37,49,62,58,0,52,53,0,57,0,0,0,0,0,48,0
15-58-11,31,49,63,59,0,52,58,0,56,0,0,0,0,0,48,0
15-58-21,0,48,62,60,0,52,54,32,56,42,0,0,0,0,48,0
15-58-31,0,0,62,59,0,53,55,0,56,42,0,0,0,0,48,0
15-58-41,40,0,62,58,0,52,55,33,53,43,0,0,0,0,48,0
15-58-51,31,50,61,52,0,52,55,0,55,43,0,0,0,0,0,0
15-59-01,31,49,63,59,0,0,55,0,57,0,0,0,0,0,47,0
15-59-11,0,49,63,57,0,53,55,31,56,44,0,0,0,0,48,0
15-59-21,0,49,63,58,0,54,55,0,55,44,0,0,0,0,47,0
15-59-31,38,49,62,59,0,0,55,0,56,0,0,0,0,0,49,0
15-59-41,0,0,63,59,0,51,53,0,55,42,0,0,0,0,48,0
15-59-51,32,0,62,58,0,52,55,0,55,42,0,0,0,0,48,0
